,Cod,Nome,Pop,UF,code,ip_vl_n,cat_ibp
422,1718758,Rio Sono (TO),6498,TO,171875,0.9988,4
423,1718808,Sampaio (TO),4876,TO,171880,0.7967,4
424,1718840,Sandolândia (TO),3371,TO,171884,0.3297,4
425,1718865,Santa Fé do Araguaia (TO),7678,TO,171886,0.4946,4
426,1718881,Santa Maria do Tocantins (TO),3537,TO,171888,0.6216,4
427,1718899,Santa Rita do Tocantins (TO),2407,TO,171889,0.2984,4
428,1718907,Santa Rosa do Tocantins (TO),4864,TO,171890,0.5394,4
429,1719004,Santa Tereza do Tocantins (TO),2928,TO,171900,0.3031,4
430,1720002,Santa Terezinha do Tocantins (TO),2530,TO,172000,0.8515,4
431,1720101,São Bento do Tocantins (TO),5457,TO,172010,0.966,4
432,1720150,São Félix do Tocantins (TO),1610,TO,172015,0.6312,4
433,1720200,São Miguel do Tocantins (TO),12445,TO,172020,1.1147,4
434,1720259,São Salvador do Tocantins (TO),3106,TO,172025,0.555,4
435,1720309,São Sebastião do Tocantins (TO),4898,TO,172030,1.2588,4
436,1720499,São Valério (TO),3848,TO,172049,0.5548,4
437,1720655,Silvanópolis (TO),5452,TO,172065,0.2412,4
438,1720804,Sítio Novo do Tocantins (TO),8965,TO,172080,1.2311,4
439,1720853,Sucupira (TO),2007,TO,172085,0.2703,4
440,1720903,Taguatinga (TO),16966,TO,172090,0.5667,4
441,1720937,Taipas do Tocantins (TO),2183,TO,172093,0.5746,4
442,1720978,Talismã (TO),2831,TO,172097,0.1773,4
443,1721000,Palmas (TO),313349,TO,172100,-1.1399,2
444,1721109,Tocantínia (TO),7688,TO,172110,0.9168,4
445,1721208,Tocantinópolis (TO),22820,TO,172120,0.2518,4
446,1721257,Tupirama (TO),1952,TO,172125,0.2002,4
447,1721307,Tupiratins (TO),2785,TO,172130,0.4468,4
448,1722081,Wanderlândia (TO),11783,TO,172208,0.54,4
449,1722107,Xambioá (TO),11500,TO,172210,0.3095,4
450,2100055,Açailândia (MA),113783,MA,210005,0.327,4
451,2100105,Afonso Cunha (MA),6631,MA,210010,1.9573,4
452,2100154,Água Doce do Maranhão (MA),12731,MA,210015,1.9644,4
453,2100204,Alcântara (MA),22126,MA,210020,1.4574,4
454,2100303,Aldeias Altas (MA),26979,MA,210030,2.1366,4
455,2100402,Altamira do Maranhão (MA),8250,MA,210040,1.8561,4
456,2100436,Alto Alegre do Maranhão (MA),28066,MA,210043,1.4314,4
457,2100477,Alto Alegre do Pindaré (MA),31967,MA,210047,1.6951,4
458,2100501,Alto Parnaíba (MA),11233,MA,210050,1.1725,4
459,2100550,Amapá do Maranhão (MA),7047,MA,210055,1.8705,4
460,2100600,Amarante do Maranhão (MA),42017,MA,210060,1.6061,4
461,2100709,Anajatuba (MA),27170,MA,210070,1.6023,4
462,2100808,Anapurus (MA),16054,MA,210080,1.7276,4
463,2100832,Apicum-Açu (MA),17582,MA,210083,1.4085,4
464,2100873,Araguanã (MA),15675,MA,210087,1.5469,4
465,2100907,Araioses (MA),47095,MA,210090,1.9442,4
466,2100956,Arame (MA),32825,MA,210095,1.9738,4
467,2101004,Arari (MA),30014,MA,210100,0.8971,4
468,2101103,Axixá (MA),12234,MA,210110,1.1539,4
469,2101202,Bacabal (MA),105094,MA,210120,0.5670000000000001,4
470,2101251,Bacabeira (MA),17446,MA,210125,1.0666,4
471,2101301,Bacuri (MA),18726,MA,210130,1.5777,4
472,2101350,Bacurituba (MA),5696,MA,210135,,
473,2101400,Balsas (MA),96951,MA,210140,0.0153,4
474,2101509,Barão de Grajaú (MA),19026,MA,210150,0.9685,4
475,2101608,Barra do Corda (MA),88895,MA,210160,1.2778,4
476,2101707,Barreirinhas (MA),63891,MA,210170,1.4668,4
477,2101731,Belágua (MA),7586,MA,210173,2.7295,4
478,2101772,Bela Vista do Maranhão (MA),11347,MA,210177,1.5759999999999998,4
479,2101806,Benedito Leite (MA),5643,MA,210180,1.3906,4
480,2101905,Bequimão (MA),21317,MA,210190,1.6023,4
481,2101939,Bernardo do Mearim (MA),6102,MA,210193,1.1408,4
482,2101970,Boa Vista do Gurupi (MA),8494,MA,210197,1.1926,4
483,2102002,Bom Jardim (MA),42010,MA,210200,1.6579,4
484,2102036,Bom Jesus das Selvas (MA),35095,MA,210203,1.4787,4
485,2102077,Bom Lugar (MA),16578,MA,210207,1.8454,4
486,2102101,Brejo (MA),36900,MA,210210,1.7857,4
487,2102150,Brejo de Areia (MA),8841,MA,210215,1.9571,4
488,2102200,Buriti (MA),28916,MA,210220,2.0639,4
489,2102309,Buriti Bravo (MA),23993,MA,210230,1.5861,4
490,2102325,Buriticupu (MA),73595,MA,210232,1.5645,4
491,2102358,Buritirana (MA),15503,MA,210235,1.4002,4
492,2102374,Cachoeira Grande (MA),9524,MA,210237,2.2462,4
493,2102408,Cajapió (MA),11255,MA,210240,1.7898,4
494,2102507,Cajari (MA),19521,MA,210250,1.7871,4
495,2102556,Campestre do Maranhão (MA),14530,MA,210255,0.5232,4
496,2102606,Cândido Mendes (MA),20376,MA,210260,1.4544,4
497,2102705,Cantanhede (MA),22236,MA,210270,1.6151,4
498,2102754,Capinzal do Norte (MA),10937,MA,210275,1.5859999999999999,4
499,2102804,Carolina (MA),24151,MA,210280,0.4189,4
500,2102903,Carutapera (MA),24095,MA,210290,1.0993,4
501,2103000,Caxias (MA),166159,MA,210300,0.8977,4
502,2103109,Cedral (MA),10711,MA,210310,1.1663,4
503,2103125,Central do Maranhão (MA),8806,MA,210312,1.6108,4
504,2103158,Centro do Guilherme (MA),13876,MA,210315,1.7147,4
505,2103174,Centro Novo do Maranhão (MA),22056,MA,210317,1.6336,4
506,2103208,Chapadinha (MA),80705,MA,210320,1.3198,4
507,2103257,Cidelândia (MA),14855,MA,210325,1.0902,4
508,2103307,Codó (MA),123368,MA,210330,1.2593,4
509,2103406,Coelho Neto (MA),49804,MA,210340,1.2919999999999998,4
510,2103505,Colinas (MA),41443,MA,210350,1.6372,4
511,2103554,Conceição do Lago-Açu (MA),16559,MA,210355,2.2736,4
512,2103604,Coroatá (MA),65788,MA,210360,1.3843,4
513,2103703,Cururupu (MA),32559,MA,210370,1.0878,4
514,2103752,Davinópolis (MA),12923,MA,210375,0.927,4
515,2103802,Dom Pedro (MA),23393,MA,210380,0.7955,4
516,2103901,Duque Bacelar (MA),11451,MA,210390,1.8894,4
517,2104008,Esperantinópolis (MA),16971,MA,210400,1.3887,4
518,2104057,Estreito (MA),43097,MA,210405,0.2324,4
519,2104073,Feira Nova do Maranhão (MA),8506,MA,210407,1.2564,4
520,2104081,Fernando Falcão (MA),10559,MA,210408,2.4824,4
521,2104099,Formosa da Serra Negra (MA),19425,MA,210409,1.4297,4
522,2104107,Fortaleza dos Nogueiras (MA),12662,MA,210410,0.7397,4
523,2104206,Fortuna (MA),17812,MA,210420,1.5182,4
524,2104305,Godofredo Viana (MA),12104,MA,210430,1.1953,4
525,2104404,Gonçalves Dias (MA),17953,MA,210440,1.7048,4
526,2104503,Governador Archer (MA),10931,MA,210450,1.3311,4
527,2104552,Governador Edison Lobão (MA),18740,MA,210455,0.4582,4
528,2104602,Governador Eugênio Barros (MA),14703,MA,210460,1.7985,4
529,2104628,Governador Luiz Rocha (MA),7878,MA,210462,1.5106,4
530,2104651,Governador Newton Bello (MA),10121,MA,210465,2.0324,4
531,2104677,Governador Nunes Freire (MA),25502,MA,210467,1.2172,4
532,2104701,Graça Aranha (MA),6261,MA,210470,1.4141,4
533,2104800,Grajaú (MA),70692,MA,210480,1.1414,4
534,2104909,Guimarães (MA),11966,MA,210490,1.1666,4
535,2105005,Humberto de Campos (MA),29143,MA,210500,1.8319999999999999,4
536,2105104,Icatu (MA),27423,MA,210510,1.7555,4
537,2105153,Igarapé do Meio (MA),14470,MA,210515,1.6316,4
538,2105203,Igarapé Grande (MA),11453,MA,210520,1.1394,4
539,2105302,Imperatriz (MA),259980,MA,210530,-0.4483,4
540,2105351,Itaipava do Grajaú (MA),16158,MA,210535,2.1429,4
541,2105401,Itapecuru Mirim (MA),69233,MA,210540,1.2875,4
542,2105427,Itinga do Maranhão (MA),26134,MA,210542,0.7729,4
543,2105450,Jatobá (MA),10464,MA,210545,1.6783,4
544,2105476,Jenipapo dos Vieiras (MA),17123,MA,210547,2.2587,4
545,2105500,João Lisboa (MA),23677,MA,210550,0.7884,4
546,2105609,Joselândia (MA),16228,MA,210560,1.8313,4
547,2105658,Junco do Maranhão (MA),4334,MA,210565,1.147,4
548,2105708,Lago da Pedra (MA),50959,MA,210570,1.3349,4
549,2105807,Lago do Junco (MA),10900,MA,210580,1.6235,4
550,2105906,Lago Verde (MA),16369,MA,210590,1.9565,4
551,2105922,Lagoa do Mato (MA),11280,MA,210592,1.7987,4
552,2105948,Lago dos Rodrigues (MA),8841,MA,210594,1.1923,4
553,2105963,Lagoa Grande do Maranhão (MA),11534,MA,210596,1.8909,4
554,2105989,Lajeado Novo (MA),7653,MA,210598,0.9961,4
555,2106003,Lima Campos (MA),11943,MA,210600,1.225,4
556,2106102,Loreto (MA),12271,MA,210610,1.2223,4
557,2106201,Luís Domingues (MA),7016,MA,210620,1.2836,4
558,2106300,Magalhães de Almeida (MA),20228,MA,210630,1.5413,4
559,2106326,Maracaçumé (MA),21773,MA,210632,1.0539,4
560,2106359,Marajá do Sena (MA),7757,MA,210635,2.6408,4
561,2106375,Maranhãozinho (MA),16754,MA,210637,1.3693,4
562,2106409,Mata Roma (MA),17122,MA,210640,1.7653,4
563,2106508,Matinha (MA),23591,MA,210650,1.2772,4
564,2106607,Matões (MA),34099,MA,210660,1.8944,4
565,2106631,Matões do Norte (MA),17316,MA,210663,2.315,4
566,2106672,Milagres do Maranhão (MA),8502,MA,210667,2.2595,4
567,2106706,Mirador (MA),21045,MA,210670,2.003,4
568,2106755,Miranda do Norte (MA),29121,MA,210675,0.9857,4
569,2106805,Mirinzal (MA),15059,MA,210680,1.0254,4
570,2106904,Monção (MA),33888,MA,210690,1.8727,4
571,2107001,Montes Altos (MA),9064,MA,210700,1.0563,4
572,2107100,Morros (MA),19708,MA,210710,2.0358,4
573,2107209,Nina Rodrigues (MA),14826,MA,210720,1.9868,4
574,2107258,Nova Colinas (MA),5469,MA,210725,1.3009,4
575,2107308,Nova Iorque (MA),4682,MA,210730,1.4451,4
576,2107357,Nova Olinda do Maranhão (MA),21228,MA,210735,1.1993,4
577,2107407,Olho d'Água das Cunhãs (MA),19616,MA,210740,1.6148,4
578,2107456,Olinda Nova do Maranhão (MA),14968,MA,210745,1.6563,4
579,2107506,Paço do Lumiar (MA),125265,MA,210750,-0.2206,4
580,2107605,Palmeirândia (MA),19840,MA,210760,1.8191,4
581,2107704,Paraibano (MA),21571,MA,210770,1.2027,4
582,2107803,Parnarama (MA),35108,MA,210780,1.9521,4
583,2107902,Passagem Franca (MA),19253,MA,210790,1.7708,4
584,2108009,Pastos Bons (MA),19693,MA,210800,1.1687,4
585,2108058,Paulino Neves (MA),16295,MA,210805,1.7598,4
586,2108108,Paulo Ramos (MA),21092,MA,210810,1.8527,4
587,2108207,Pedreiras (MA),39153,MA,210820,0.2888,4
588,2108256,Pedro do Rosário (MA),25560,MA,210825,2.0083,4
589,2108306,Penalva (MA),38987,MA,210830,1.4846,4
590,2108405,Peri Mirim (MA),14371,MA,210840,1.5322,4
591,2108454,Peritoró (MA),23530,MA,210845,2.0162,4
592,2108504,Pindaré-Mirim (MA),33186,MA,210850,0.9579,4
593,2108603,Pinheiro (MA),84160,MA,210860,0.6331,4
594,2108702,Pio XII (MA),21274,MA,210870,1.5533,4
595,2108801,Pirapemas (MA),18814,MA,210880,1.7849,4
596,2108900,Poção de Pedras (MA),17321,MA,210890,1.3913,4
597,2109007,Porto Franco (MA),24294,MA,210900,0.2684,4
598,2109056,Porto Rico do Maranhão (MA),5936,MA,210905,0.8473,4
599,2109106,Presidente Dutra (MA),48264,MA,210910,0.6509,4
600,2109205,Presidente Juscelino (MA),12939,MA,210920,2.0549,4
601,2109239,Presidente Médici (MA),7124,MA,210923,0.9612,4
602,2109270,Presidente Sarney (MA),19217,MA,210927,1.8706,4
603,2109304,Presidente Vargas (MA),11328,MA,210930,2.0116,4
604,2109403,Primeira Cruz (MA),15545,MA,210940,1.9459,4
605,2109452,Raposa (MA),31586,MA,210945,0.7498,4
606,2109502,Riachão (MA),20288,MA,210950,1.0379,4
607,2109551,Ribamar Fiquene (MA),7859,MA,210955,0.8691,4
608,2109601,Rosário (MA),43243,MA,210960,0.9502,4
609,2109700,Sambaíba (MA),5686,MA,210970,1.2878,4
610,2109759,Santa Filomena do Maranhão (MA),7878,MA,210975,1.7865,4
611,2109809,Santa Helena (MA),42829,MA,210980,1.3305,4
612,2109908,Santa Inês (MA),89927,MA,210990,0.1598,4
613,2110005,Santa Luzia (MA),73105,MA,211000,1.7415,4
614,2110039,Santa Luzia do Paruá (MA),25487,MA,211003,0.9669,4
615,2110104,Santa Quitéria do Maranhão (MA),25884,MA,211010,1.9613,4
616,2110203,Santa Rita (MA),38732,MA,211020,1.2643,4
617,2110237,Santana do Maranhão (MA),13704,MA,211023,1.9649,4
618,2110278,Santo Amaro do Maranhão (MA),16219,MA,211027,1.7069999999999999,4
619,2110302,Santo Antônio dos Lopes (MA),14516,MA,211030,1.5082,4
620,2110401,São Benedito do Rio Preto (MA),18769,MA,211040,2.0281,4
621,2110500,São Bento (MA),45989,MA,211050,1.1782,4
622,2110609,São Bernardo (MA),28825,MA,211060,1.6946,4
623,2110658,São Domingos do Azeitão (MA),7448,MA,211065,1.5388,4
624,2110708,São Domingos do Maranhão (MA),34391,MA,211070,1.214,4
625,2110807,São Félix de Balsas (MA),4540,MA,211080,1.8871,4
626,2110856,São Francisco do Brejão (MA),12082,MA,211085,1.1478,4
627,2110906,São Francisco do Maranhão (MA),12226,MA,211090,2.1517,4
628,2111003,São João Batista (MA),20736,MA,211100,1.5590000000000002,4
629,2111029,São João do Carú (MA),15768,MA,211102,1.9629,4
630,2111052,São João do Paraíso (MA),11207,MA,211105,1.2118,4
631,2111078,São João do Soter (MA),18746,MA,211107,2.2311,4
632,2111102,São João dos Patos (MA),26063,MA,211110,0.7677,4
633,2111201,São José de Ribamar (MA),180345,MA,211120,-0.2162,4
634,2111250,São José dos Basílios (MA),7639,MA,211125,1.8074,4
635,2111300,São Luís (MA),1115932,MA,211130,-0.7004,3
636,2111409,São Luís Gonzaga do Maranhão (MA),18600,MA,211140,1.8606,4
637,2111508,São Mateus do Maranhão (MA),41750,MA,211150,1.4959,4
638,2111532,São Pedro da Água Branca (MA),12779,MA,211153,1.0876,4
639,2111573,São Pedro dos Crentes (MA),4700,MA,211157,0.9268,4
640,2111607,São Raimundo das Mangabeiras (MA),19090,MA,211160,0.8222,4
641,2111631,São Raimundo do Doca Bezerra (MA),5028,MA,211163,1.9085,4
642,2111672,São Roberto (MA),6856,MA,211167,1.932,4
643,2111706,São Vicente Ferrer (MA),22452,MA,211170,1.9217,4
644,2111722,Satubinha (MA),14274,MA,211172,1.8215,4
645,2111748,Senador Alexandre Costa (MA),11285,MA,211174,1.8587,4
646,2111763,Senador La Rocque (MA),13981,MA,211176,1.2698,4
647,2111789,Serrano do Maranhão (MA),10343,MA,211178,2.2843,4
648,2111805,Sítio Novo (MA),18237,MA,211180,1.3818,4
649,2111904,Sucupira do Norte (MA),10631,MA,211190,1.5771,4
650,2111953,Sucupira do Riachão (MA),5692,MA,211195,1.7866,4
651,2112001,Tasso Fragoso (MA),8642,MA,211200,0.87,4
652,2112100,Timbiras (MA),29241,MA,211210,2.0814,4
653,2112209,Timon (MA),171317,MA,211220,0.3587,4
654,2112233,Trizidela do Vale (MA),22223,MA,211223,0.8033,4
655,2112274,Tufilândia (MA),5868,MA,211227,1.7494,4
656,2112308,Tuntum (MA),42242,MA,211230,1.4301,4
657,2112407,Turiaçu (MA),35811,MA,211240,1.8443,4
658,2112456,Turilândia (MA),26112,MA,211245,1.8859,4
659,2112506,Tutóia (MA),59927,MA,211250,1.6669,4
660,2112605,Urbano Santos (MA),33791,MA,211260,1.8297,4
661,2112704,Vargem Grande (MA),57813,MA,211270,1.9767,4
662,2112803,Viana (MA),52852,MA,211280,1.0568,4
663,2112852,Vila Nova dos Martírios (MA),13800,MA,211285,1.1714,4
664,2112902,Vitória do Mearim (MA),32956,MA,211290,1.192,4
665,2113009,Vitorino Freire (MA),31520,MA,211300,1.4746,4
666,2114007,Zé Doca (MA),52190,MA,211400,1.0867,4
667,2200053,Acauã (PI),7119,PI,220005,1.9567,4
668,2200103,Agricolândia (PI),5123,PI,220010,0.7119,4
669,2200202,Água Branca (PI),17525,PI,220020,0.5047,4
670,2200251,Alagoinha do Piauí (PI),7678,PI,220025,2.0815,4
671,2200277,Alegrete do Piauí (PI),4921,PI,220027,1.2523,4
672,2200301,Alto Longá (PI),14371,PI,220030,1.4418,4
673,2200400,Altos (PI),40681,PI,220040,1.1016,4
674,2200459,Alvorada do Gurguéia (PI),5469,PI,220045,1.3494,4
675,2200509,Amarante (PI),17609,PI,220050,1.2004,4
676,2200608,Angical do Piauí (PI),6779,PI,220060,0.7484,4
677,2200707,Anísio de Abreu (PI),9994,PI,220070,1.4954,4
678,2200806,Antônio Almeida (PI),3175,PI,220080,0.7115,4
679,2200905,Aroazes (PI),5819,PI,220090,1.2437,4
680,2200954,Aroeiras do Itaim (PI),2551,PI,220095,2.0165,4
681,2201002,Arraial (PI),4713,PI,220100,1.4298,4
682,2201051,Assunção do Piauí (PI),7879,PI,220105,2.1207,4
683,2201101,Avelino Lopes (PI),11361,PI,220110,1.2239,4
684,2201150,Baixa Grande do Ribeiro (PI),11751,PI,220115,1.0425,4
685,2201176,Barra D'Alcântara (PI),3953,PI,220117,1.2428,4
686,2201200,Barras (PI),47298,PI,220120,1.4644,4
687,2201309,Barreiras do Piauí (PI),3356,PI,220130,1.071,4
688,2201408,Barro Duro (PI),7022,PI,220140,0.6838,4
689,2201507,Batalha (PI),26951,PI,220150,1.5449,4
690,2201556,Bela Vista do Piauí (PI),4044,PI,220155,1.0053,4
691,2201572,Belém do Piauí (PI),3607,PI,220157,1.6749,4
692,2201606,Beneditinos (PI),10479,PI,220160,1.2108,4
693,2201705,Bertolínia (PI),5512,PI,220170,1.0476,4
694,2201739,Betânia do Piauí (PI),6214,PI,220173,2.4033,4
695,2201770,Boa Hora (PI),6848,PI,220177,1.9338,4
696,2201804,Bocaina (PI),4509,PI,220180,0.6091,4
697,2201903,Bom Jesus (PI),25584,PI,220190,0.4,4
698,2201919,Bom Princípio do Piauí (PI),5670,PI,220191,1.6709,4
699,2201929,Bonfim do Piauí (PI),5700,PI,220192,2.0874,4
700,2201945,Boqueirão do Piauí (PI),6443,PI,220194,1.3889,4
701,2201960,Brasileira (PI),8364,PI,220196,1.318,4
702,2201988,Brejo do Piauí (PI),3824,PI,220198,1.9835,4
703,2202000,Buriti dos Lopes (PI),19832,PI,220200,1.3196,4
704,2202026,Buriti dos Montes (PI),8282,PI,220202,1.3327,4
705,2202059,Cabeceiras do Piauí (PI),10671,PI,220205,1.5669,4
706,2202075,Cajazeiras do Piauí (PI),3586,PI,220207,1.2897,4
707,2202083,Cajueiro da Praia (PI),7704,PI,220208,1.6638,4
708,2202091,Caldeirão Grande do Piauí (PI),5786,PI,220209,2.115,4
709,2202109,Campinas do Piauí (PI),5628,PI,220210,1.5766,4
710,2202117,Campo Alegre do Fidalgo (PI),5093,PI,220211,2.09,4
711,2202133,Campo Grande do Piauí (PI),5987,PI,220213,1.7656,4
712,2202174,Campo Largo do Piauí (PI),7342,PI,220217,2.2232,4
713,2202208,Campo Maior (PI),46950,PI,220220,0.4563,4
714,2202251,Canavieira (PI),3938,PI,220225,1.3449,4
715,2202307,Canto do Buriti (PI),21326,PI,220230,1.2879,4
716,2202406,Capitão de Campos (PI),11471,PI,220240,1.436,4
717,2202455,Capitão Gervásio Oliveira (PI),4127,PI,220245,1.8751,4
718,2202505,Caracol (PI),11009,PI,220250,1.8802,4
719,2202539,Caraúbas do Piauí (PI),5910,PI,220253,2.3675,4
720,2202554,Caridade do Piauí (PI),5102,PI,220255,1.8459999999999999,4
721,2202604,Castelo do Piauí (PI),19716,PI,220260,1.0424,4
722,2202653,Caxingó (PI),5477,PI,220265,2.3532,4
723,2202703,Cocal (PI),27901,PI,220270,1.8778,4
724,2202711,Cocal de Telha (PI),4908,PI,220271,1.2662,4
725,2202729,Cocal dos Alves (PI),6180,PI,220272,1.8535,4
726,2202737,Coivaras (PI),4044,PI,220273,1.5638,4
727,2202752,Colônia do Gurguéia (PI),6545,PI,220275,0.7814,4
728,2202778,Colônia do Piauí (PI),7665,PI,220277,1.4464,4
729,2202802,Conceição do Canindé (PI),4811,PI,220280,1.1807,4
730,2202851,Coronel José Dias (PI),4688,PI,220285,1.6382,4
731,2202901,Corrente (PI),26771,PI,220290,0.7521,4
732,2203008,Cristalândia do Piauí (PI),8350,PI,220300,1.5564,4
733,2203107,Cristino Castro (PI),10464,PI,220310,0.9218,4
734,2203206,Curimatá (PI),11461,PI,220320,0.8277,4
735,2203230,Currais (PI),4982,PI,220323,1.9457,4
736,2203255,Curralinhos (PI),4475,PI,220325,1.3528,4
737,2203271,Curral Novo do Piauí (PI),5390,PI,220327,2.0935,4
738,2203305,Demerval Lobão (PI),13862,PI,220330,0.9332,4
739,2203354,Dirceu Arcoverde (PI),7046,PI,220335,1.6207,4
740,2203404,Dom Expedito Lopes (PI),6940,PI,220340,0.7005,4
741,2203420,Domingos Mourão (PI),4352,PI,220342,1.2872,4
742,2203453,Dom Inocêncio (PI),9574,PI,220345,1.7337,4
743,2203503,Elesbão Veloso (PI),14550,PI,220350,0.9732,4
744,2203602,Eliseu Martins (PI),4943,PI,220360,0.4494,4
745,2203701,Esperantina (PI),39953,PI,220370,1.2269,4
746,2203750,Fartura do Piauí (PI),5330,PI,220375,2.0815,4
747,2203800,Flores do Piauí (PI),4461,PI,220380,1.2957,4
748,2203859,Floresta do Piauí (PI),2561,PI,220385,1.7476,4
749,2203909,Floriano (PI),60111,PI,220390,-0.1227,4
750,2204006,Francinópolis (PI),5345,PI,220400,1.3583,4
751,2204105,Francisco Ayres (PI),4300,PI,220410,1.1281,4
752,2204154,Francisco Macedo (PI),3216,PI,220415,1.6844,4
753,2204204,Francisco Santos (PI),9423,PI,220420,1.1371,4
754,2204303,Fronteiras (PI),11690,PI,220430,0.9352,4
755,2204352,Geminiano (PI),5477,PI,220435,1.5049,4
756,2204402,Gilbués (PI),10698,PI,220440,1.2555,4
757,2204501,Guadalupe (PI),10496,PI,220450,0.2344,4
758,2204550,Guaribas (PI),4573,PI,220455,2.0211,4
759,2204600,Hugo Napoleão (PI),3880,PI,220460,0.9988,4
760,2204659,Ilha Grande (PI),9487,PI,220465,1.12,4
761,2204709,Inhuma (PI),15330,PI,220470,1.03,4
762,2204808,Ipiranga do Piauí (PI),9863,PI,220480,0.7913,4
763,2204907,Isaías Coelho (PI),8582,PI,220490,2.1066,4
764,2205003,Itainópolis (PI),11571,PI,220500,1.8238,4
765,2205102,Itaueira (PI),11037,PI,220510,1.0124,4
766,2205151,Jacobina do Piauí (PI),5718,PI,220515,1.9174,4
767,2205201,Jaicós (PI),19233,PI,220520,1.8114,4
768,2205250,Jardim do Mulato (PI),4522,PI,220525,1.3983,4
769,2205276,Jatobá do Piauí (PI),4885,PI,220527,1.4417,4
770,2205300,Jerumenha (PI),4443,PI,220530,0.9175,4
771,2205359,João Costa (PI),3003,PI,220535,1.8017,4
772,2205409,Joaquim Pires (PI),14396,PI,220540,1.8759,4
773,2205458,Joca Marques (PI),5488,PI,220545,2.0701,4
774,2205508,José de Freitas (PI),39457,PI,220550,1.084,4
775,2205516,Juazeiro do Piauí (PI),5491,PI,220551,1.4556,4
776,2205524,Júlio Borges (PI),5653,PI,220552,1.4076,4
777,2205532,Jurema (PI),4790,PI,220553,1.8031,4
778,2205540,Lagoinha do Piauí (PI),2870,PI,220554,1.0209,4
779,2205557,Lagoa Alegre (PI),8610,PI,220555,1.4659,4
780,2205565,Lagoa do Barro do Piauí (PI),4658,PI,220556,1.8436,4
781,2205573,Lagoa de São Francisco (PI),6795,PI,220557,1.9216,4
782,2205581,Lagoa do Piauí (PI),4086,PI,220558,1.3694,4
783,2205599,Lagoa do Sítio (PI),5219,PI,220559,1.6985,4
784,2205607,Landri Sales (PI),5272,PI,220560,0.9847,4
785,2205706,Luís Correia (PI),30558,PI,220570,1.5393,4
786,2205805,Luzilândia (PI),25521,PI,220580,1.63,4
787,2205854,Madeiro (PI),8372,PI,220585,1.7791,4
788,2205904,Manoel Emídio (PI),5352,PI,220590,1.0303,4
789,2205953,Marcolândia (PI),8590,PI,220595,1.7069999999999999,4
790,2206001,Marcos Parente (PI),4546,PI,220600,0.6551,4
791,2206050,Massapê do Piauí (PI),6456,PI,220605,2.502,4
792,2206100,Matias Olímpio (PI),10979,PI,220610,1.8682,4
793,2206209,Miguel Alves (PI),33901,PI,220620,2.1548,4
794,2206308,Miguel Leão (PI),1239,PI,220630,1.1544,4
795,2206357,Milton Brandão (PI),6603,PI,220635,1.9976,4
796,2206407,Monsenhor Gil (PI),10563,PI,220640,0.9333,4
797,2206506,Monsenhor Hipólito (PI),7785,PI,220650,1.4496,4
798,2206605,Monte Alegre do Piauí (PI),10618,PI,220660,1.4269999999999998,4
799,2206654,Morro Cabeça no Tempo (PI),4527,PI,220665,1.6388,4
